run_id,year,total_agents,total_affected,prevalence_total_pct,prevalence_armenian_pct,diagnosed,on_colchicine,diagnosed_pct,undiagnosed_symptomatic,prevented_births_total,age_0_14_pct,age_15_49_pct,age_50_plus_pct,m694v_homo_absolute,m694v_homo_prevalence_pct,total_carriers_absolute,total_compound_absolute,m694v_homo_in_affected_pct,m694v_homo_count,compound_in_affected_pct,compound_count,other_homo_in_affected_pct,other_homo_count,hetero_in_affected_pct,hetero_count,total_population,total_births_cumulative,total_deaths_cumulative,prevented_fmf_births,total_children_born,children_healthy,children_carrier,children_affected,mendel_healthy_healthy_total,mendel_healthy_healthy_healthy_count,mendel_healthy_healthy_healthy_pct,mendel_healthy_healthy_carrier_count,mendel_healthy_healthy_carrier_pct,mendel_healthy_healthy_affected_count,mendel_healthy_healthy_affected_pct,mendel_carrier_healthy_total,mendel_carrier_healthy_healthy_count,mendel_carrier_healthy_healthy_pct,mendel_carrier_healthy_carrier_count,mendel_carrier_healthy_carrier_pct,mendel_carrier_healthy_affected_count,mendel_carrier_healthy_affected_pct,mendel_carrier_carrier_total,mendel_carrier_carrier_healthy_count,mendel_carrier_carrier_healthy_pct,mendel_carrier_carrier_carrier_count,mendel_carrier_carrier_carrier_pct,mendel_carrier_carrier_affected_count,mendel_carrier_carrier_affected_pct,mendel_affected_healthy_total,mendel_affected_healthy_healthy_count,mendel_affected_healthy_healthy_pct,mendel_affected_healthy_carrier_count,mendel_affected_healthy_carrier_pct,mendel_affected_healthy_affected_count,mendel_affected_healthy_affected_pct,mendel_affected_carrier_total,mendel_affected_affected_total,healthy_births,carrier_births,affected_births,pgt_attempts,pgt_births,pgt_eligible_but_declined,mean_age,population_total,arm_count,true_prevalence_genetic,clinical_prevalence,carrier_frequency_pct,diagnostic_coverage,screening_coverage_pct,scenario,cache_version,timestamp,mendel_affected_carrier_healthy_count,mendel_affected_carrier_healthy_pct,mendel_affected_carrier_carrier_count,mendel_affected_carrier_carrier_pct,mendel_affected_carrier_affected_count,mendel_affected_carrier_affected_pct,mendel_affected_affected_healthy_count,mendel_affected_affected_healthy_pct,mendel_affected_affected_carrier_count,mendel_affected_affected_carrier_pct,mendel_affected_affected_affected_count,mendel_affected_affected_affected_pct
1,1960,4682,26,0.5553182400683468,0.6189650903689032,5,5,19.230769230769234,21,0,39.29944468175993,60.70055531824007,0.0,3,0.06407518154634771,5,13,11.538461538461538,3,50.0,13,3.8461538461538463,1,19.230769230769234,5,5834,1331,497,0,1331,0,0,0,1976,1976,100.0,0,0.0,0,0.0,730,350,47.94520547945205,380,52.054794520547944,0,0.0,72,17,23.61111111111111,42,58.333333333333336,13,18.055555555555554,35,0,0.0,35,100.0,0,0.0,2,0,0,0,0,0,0,0,29.285053136784367,5834,5088,0.8056222146040453,0.5827905382242029,15.649640041138154,21.27659574468085,0.0,ModelParams,v3,1779490803.7493436,0.0,0.0,0.0,0.0,2.0,100.0,,,,,,
1,1961,4760,27,0.5672268907563025,0.6356968215158924,6,6,22.22222222222222,21,0,39.22268907563025,60.77731092436974,0.0,3,0.06302521008403361,5,14,11.11111111111111,3,51.85185185185185,14,3.7037037037037033,1,18.51851851851852,5,5911,1481,570,0,1481,0,0,0,2190,2190,100.0,0,0.0,0,0.0,813,390,47.97047970479705,423,52.02952029520295,0,0.0,75,18,24.0,44,58.666666666666664,13,17.333333333333336,38,0,0.0,38,100.0,0,0.0,3,0,0,0,0,0,0,0,29.13635594654035,5911,5141,0.7951277279648113,0.5921163931652851,15.598037557096939,23.404255319148938,0.0,ModelParams,v3,1779490803.7493436,0.0,0.0,1.0,33.33333333333333,2.0,66.66666666666666,,,,,,
1,1962,4808,27,0.5615640599001664,0.6310679611650485,6,6,22.22222222222222,21,0,38.706322795341094,61.293677204658906,0.0,3,0.06239600665557404,5,14,11.11111111111111,3,51.85185185185185,14,3.7037037037037033,1,18.51851851851852,5,5988,1606,618,0,1606,0,0,0,2386,2386,100.0,0,0.0,0,0.0,868,416,47.926267281105986,452,52.07373271889401,0,0.0,82,19,23.170731707317074,50,60.97560975609756,13,15.853658536585366,43,0,0.0,43,100.0,0,0.0,4,0,0,0,0,0,0,0,29.26636606546426,5988,5198,0.8016032064128256,0.5678022712090849,15.531062124248496,22.916666666666664,0.0,ModelParams,v3,1779490803.7493436,0.0,0.0,1.0,25.0,3.0,75.0,,,,,,
1,1963,4860,27,0.5555555555555556,0.6266570257893469,6,6,22.22222222222222,21,0,38.20987654320987,61.79012345679013,0.0,2,0.0411522633744856,5,15,7.4074074074074066,2,55.55555555555556,15,3.7037037037037033,1,18.51851851851852,5,6064,1742,678,0,1742,0,0,0,2544,2544,100.0,0,0.0,0,0.0,948,453,47.78481012658228,495,52.21518987341772,0,0.0,92,21,22.82608695652174,56,60.86956521739131,15,16.304347826086957,50,0,0.0,50,100.0,0,0.0,4,0,0,0,0,0,0,0,29.28496042216359,6064,5249,0.758575197889182,0.5441952506596306,15.633245382585754,21.73913043478261,0.0,ModelParams,v3,1779490803.7493436,0.0,0.0,1.0,25.0,3.0,75.0,,,,,,
1,1964,4907,29,0.5909924597513756,0.6708193579300431,6,6,20.689655172413794,23,0,37.986549826778074,62.013450173221926,0.0,2,0.04075810067250866,6,16,6.896551724137931,2,55.172413793103445,16,3.4482758620689653,1,20.689655172413794,6,6142,1879,737,0,1879,0,0,0,2832,2832,100.0,0,0.0,0,0.0,1037,499,48.11957569913211,538,51.88042430086789,0,0.0,103,22,21.35922330097087,63,61.165048543689316,18,17.475728155339805,53,0,0.0,53,100.0,0,0.0,8,0,0,0,0,0,0,0,29.321068056007814,6142,5304,0.732660371214588,0.569846955389124,15.564962552914361,22.22222222222222,0.0,ModelParams,v3,1779490803.7493436,0.0,0.0,4.0,50.0,4.0,50.0,,,,,,
1,1965,4926,29,0.5887129516849371,0.6696962449174839,6,6,20.689655172413794,23,0,38.38814453917986,61.611855460820145,0.0,2,0.04060089321965083,6,16,6.896551724137931,2,55.172413793103445,16,3.4482758620689653,1,20.689655172413794,6,6202,1999,797,0,1999,0,0,0,2907,2907,100.0,0,0.0,0,0.0,1078,524,48.608534322820034,554,51.39146567717996,0,0.0,104,23,22.115384615384613,63,60.57692307692307,18,17.307692307692307,55,0,0.0,55,100.0,0,0.0,9,0,0,0,0,0,0,0,29.451306030312804,6202,5345,0.6933247339567882,0.5320864237342793,15.752982908739115,20.930232558139537,0.0,ModelParams,v3,1779490803.7493436,0.0,0.0,4.0,44.44444444444444,5.0,55.55555555555556,,,,,,
1,1966,4967,30,0.6039863096436481,0.6891634980988594,7,7,23.333333333333332,23,0,38.71552244815784,61.28447755184215,0.0,2,0.040265753976243206,6,17,6.666666666666667,2,56.666666666666664,17,3.3333333333333335,1,20.0,6,6274,2126,852,0,2126,0,0,0,3089,3089,100.0,0,0.0,0,0.0,1141,551,48.29097283085013,590,51.70902716914987,0,0.0,108,25,23.14814814814815,64,59.25925925925925,19,17.59259259259259,61,0,0.0,61,100.0,0,0.0,11,0,0,0,0,0,0,0,29.554191903092125,6274,5400,0.7013069811922219,0.5419190309212624,15.588141536499842,22.727272727272727,0.0,ModelParams,v3,1779490803.7493436,0.0,0.0,6.0,54.54545454545454,5.0,45.45454545454545,,,,,,
1,1967,5034,30,0.5959475566150179,0.6810709253170503,7,7,23.333333333333332,23,0,38.71672626142233,61.28327373857767,0.0,2,0.03972983710766786,6,17,6.666666666666667,2,56.666666666666664,17,3.3333333333333335,1,20.0,6,6354,2268,914,0,2268,0,0,0,3261,3261,100.0,0,0.0,0,0.0,1219,588,48.23625922887613,631,51.763740771123864,0,0.0,117,26,22.22222222222222,68,58.119658119658126,23,19.65811965811966,65,0,0.0,65,100.0,0,0.0,11,0,0,0,0,0,0,0,29.604186339313816,6354,5463,0.708215297450425,0.5350960025180989,15.659427132514953,22.22222222222222,0.0,ModelParams,v3,1779490803.7493436,0.0,0.0,6.0,54.54545454545454,5.0,45.45454545454545,,,,,,
1,1968,5097,29,0.5689621345889739,0.6511627906976745,8,8,27.586206896551722,21,0,38.37551500882872,61.62448499117128,0.0,2,0.039238767902687856,6,16,6.896551724137931,2,55.172413793103445,16,3.4482758620689653,1,20.689655172413794,6,6444,2391,947,0,2391,0,0,0,3431,3431,100.0,0,0.0,0,0.0,1286,616,47.900466562986004,670,52.099533437014,0,0.0,123,28,22.76422764227642,71,57.72357723577236,24,19.51219512195122,69,0,0.0,69,100.0,0,0.0,12,0,0,0,0,0,0,0,29.86933581626319,6444,5531,0.6983240223463687,0.5431409062693979,15.549348230912477,26.666666666666668,0.0,ModelParams,v3,1779490803.7493436,0.0,0.0,7.0,58.333333333333336,5.0,41.66666666666667,,,,,,
1,1969,5142,31,0.602878257487359,0.6931608133086876,9,9,29.03225806451613,22,0,38.2147024504084,61.7852975495916,0.0,2,0.038895371450797356,7,17,6.451612903225806,2,54.83870967741935,17,3.225806451612903,1,22.58064516129032,7,6533,2525,992,0,2525,0,0,0,3599,3599,100.0,0,0.0,0,0.0,1360,657,48.30882352941177,703,51.69117647058824,0,0.0,131,31,23.66412213740458,73,55.72519083969466,27,20.610687022900763,74,0,0.0,74,100.0,0,0.0,13,0,0,0,0,0,0,0,30.04561457217205,6533,5593,0.7194244604316548,0.5663554262972601,15.62834838512169,27.659574468085108,0.0,ModelParams,v3,1779490803.7493436,0.0,0.0,8.0,61.53846153846154,5.0,38.46153846153847,,,,,,
