year,n_runs,total_population_median,total_population_ci_low,total_population_ci_high,total_population_q25,total_population_q75,total_affected_median,total_affected_ci_low,total_affected_ci_high,total_affected_q25,total_affected_q75,prevalence_total_pct_median,prevalence_total_pct_ci_low,prevalence_total_pct_ci_high,prevalence_total_pct_q25,prevalence_total_pct_q75,on_colchicine_median,on_colchicine_ci_low,on_colchicine_ci_high,on_colchicine_q25,on_colchicine_q75,diagnosed_median,diagnosed_ci_low,diagnosed_ci_high,diagnosed_q25,diagnosed_q75,undiagnosed_symptomatic_median,undiagnosed_symptomatic_ci_low,undiagnosed_symptomatic_ci_high,undiagnosed_symptomatic_q25,undiagnosed_symptomatic_q75,prevented_births_total_median,prevented_births_total_ci_low,prevented_births_total_ci_high,prevented_births_total_q25,prevented_births_total_q75,m694v_homo_in_affected_pct_median,m694v_homo_in_affected_pct_ci_low,m694v_homo_in_affected_pct_ci_high,m694v_homo_in_affected_pct_q25,m694v_homo_in_affected_pct_q75,compound_in_affected_pct_median,compound_in_affected_pct_ci_low,compound_in_affected_pct_ci_high,compound_in_affected_pct_q25,compound_in_affected_pct_q75,hetero_in_affected_pct_median,hetero_in_affected_pct_ci_low,hetero_in_affected_pct_ci_high,hetero_in_affected_pct_q25,hetero_in_affected_pct_q75,other_homo_in_affected_pct_median,other_homo_in_affected_pct_ci_low,other_homo_in_affected_pct_ci_high,other_homo_in_affected_pct_q25,other_homo_in_affected_pct_q75,m694v_homo_absolute_median,m694v_homo_absolute_ci_low,m694v_homo_absolute_ci_high,m694v_homo_absolute_q25,m694v_homo_absolute_q75,m694v_homo_prevalence_pct_median,m694v_homo_prevalence_pct_ci_low,m694v_homo_prevalence_pct_ci_high,m694v_homo_prevalence_pct_q25,m694v_homo_prevalence_pct_q75,total_carriers_absolute_median,total_carriers_absolute_ci_low,total_carriers_absolute_ci_high,total_carriers_absolute_q25,total_carriers_absolute_q75
2020,5,47238.0,46159.2,47761.7,46908.0,47498.0,145.0,128.4,163.3,141.0,148.0,0.4845944795520776,0.42650139879245685,0.5332742375113174,0.46514696664797284,0.49024579910065247,144.0,126.2,160.4,137.0,146.0,144.0,126.2,160.4,137.0,146.0,2.0,1.1,3.9,2.0,3.0,12.0,6.3,12.9,9.0,12.0,11.347517730496454,10.151924651924652,13.92831930491447,10.303030303030303,11.724137931034482,58.78378378378378,56.24371373307544,63.33260928590823,58.18181818181818,59.310344827586206,28.37837837837838,19.766494705403204,31.75370728562218,27.586206896551722,30.303030303030305,1.3793103448275863,0.7595099935525468,3.1049159395616086,1.2121212121212122,2.7027027027027026,17.0,15.1,17.9,16.0,17.0,0.055435987738863886,0.049481138275331585,0.05960409234748967,0.052782634513245136,0.05747709368766271,42.0,25.6,49.5,40.0,45.0
2021,5,46959.0,45804.5,47476.9,46592.0,47215.0,146.0,127.8,159.6,144.0,147.0,0.48514851485148514,0.4277877464214842,0.5264215862690215,0.47862793325799374,0.49839557588584693,141.0,122.0,157.6,140.0,145.0,141.0,122.0,157.6,140.0,145.0,3.0,2.0,6.0,2.0,6.0,12.0,6.3,14.7,9.0,12.0,11.643835616438356,10.239574090505768,14.107142857142856,10.559006211180124,12.5,58.50340136054422,55.213509316770185,65.24461839530333,58.38509316770186,59.589041095890416,28.57142857142857,18.454011741682972,31.731366459627328,27.397260273972602,29.81366459627329,1.36986301369863,0.7492236024844721,2.687074829931973,1.2422360248447204,2.380952380952381,17.0,15.2,18.0,17.0,18.0,0.05803236157574929,0.05014582500218184,0.060257842465108465,0.05591369556637285,0.05982849165724922,42.0,23.8,47.8,40.0,46.0
2022,5,46793.0,45650.8,47320.9,46414.0,47077.0,145.0,129.5,156.8,143.0,146.0,0.48139172006241493,0.43744463632760294,0.5215768052832933,0.4788694662112384,0.5029453305315374,142.0,121.3,154.7,142.0,143.0,142.0,121.3,154.7,142.0,143.0,2.0,1.1,8.5,2.0,4.0,12.0,7.3,14.8,10.0,13.0,11.643835616438356,9.208206023570492,14.688046328671328,11.39240506329114,13.286713286713287,59.310344827586206,54.787111622554654,62.98052226027397,56.9620253164557,60.273972602739725,28.965517241379313,20.249357876712327,31.359653005222626,26.71232876712329,30.37974683544304,1.36986301369863,0.755952907851642,2.7171336206896552,1.2658227848101267,2.34375,18.0,13.4,19.0,17.0,19.0,0.059655983826599944,0.04469954464745589,0.06418757086511566,0.058562127527644774,0.0636260129931016,42.0,26.4,47.7,39.0,45.0
2023,5,46699.0,45499.0,47233.2,46309.0,47010.0,145.0,129.5,157.0,143.0,148.0,0.49915682967959524,0.4404605184241732,0.524619887038774,0.47795715097429725,0.5028785461607824,144.0,124.9,154.1,142.0,146.0,144.0,124.9,154.1,142.0,146.0,2.0,1.0,4.8,1.0,3.0,13.0,7.3,14.8,10.0,13.0,12.413793103448276,9.25776754890679,15.346283783783784,10.759493670886076,12.837837837837837,60.0,53.73674307218611,63.67023601398601,56.9620253164557,60.13986013986013,27.972027972027973,18.792564655172413,32.290455011974004,26.20689655172414,31.0126582278481,1.3793103448275863,1.274375641464249,2.7518575174825175,1.3513513513513513,2.34375,18.0,13.4,19.9,17.0,19.0,0.06242630228202816,0.04477622119166026,0.06776196995487956,0.05670636111945028,0.06408094435075885,40.0,24.5,48.9,38.0,48.0
2024,5,46494.0,45311.2,47078.1,46042.0,46728.0,146.0,128.7,156.9,144.0,147.0,0.49735990461590873,0.44390700011650136,0.528378469707464,0.4967390937045923,0.5041134255207422,143.0,124.9,155.0,142.0,146.0,143.0,124.9,155.0,142.0,146.0,2.0,0.2,4.0,2.0,4.0,13.0,7.4,15.7,11.0,13.0,11.805555555555555,10.322913975716869,15.40610505878546,11.39240506329114,12.32876712328767,59.183673469387756,53.1619559563031,63.37379702537183,56.9620253164557,59.72222222222222,27.89115646258503,19.00754593175853,33.243454135599094,27.083333333333332,30.37974683544304,1.3888888888888888,1.276226807698977,2.6852000642776797,1.36986301369863,2.3622047244094486,18.0,15.2,19.8,17.0,18.0,0.06050216799435314,0.051570235411912364,0.06821578573905943,0.059513390512865395,0.061318344404701075,41.0,24.6,48.9,39.0,48.0
2025,5,46267.0,45045.9,46870.6,45837.0,46525.0,144.0,128.6,150.3,143.0,144.0,0.4951005673027334,0.4469279146660915,0.5118792566472242,0.48808792409038165,0.5102944824409086,142.0,128.2,149.3,139.0,143.0,142.0,128.2,149.3,139.0,143.0,1.0,0.1,3.8,1.0,2.0,13.0,8.3,15.7,11.0,13.0,11.920529801324504,11.250485625485625,16.13188976377953,11.805555555555555,12.5,58.74125874125874,53.1953642384106,62.66513560804899,56.95364238410596,59.72222222222222,27.972027972027973,19.00754593175853,32.355132450331126,27.083333333333332,29.80132450331126,2.083333333333333,1.3309418690213393,2.3357744617587137,1.3888888888888888,2.097902097902098,18.0,16.1,20.7,17.0,18.0,0.06103970972226932,0.05517442249782441,0.07201947809441896,0.060243098621496155,0.06188757091284167,40.0,24.6,46.8,39.0,45.0
2026,5,46001.0,44724.5,46548.2,45611.0,46235.0,146.0,126.8,147.9,143.0,147.0,0.5031013094417643,0.44483687126603955,0.5283063683038113,0.49642435603693674,0.5051025667456963,142.0,124.7,146.7,140.0,144.0,142.0,124.7,146.7,140.0,144.0,2.0,1.0,5.699999999999999,1.0,3.0,13.0,8.3,15.7,11.0,13.0,11.564625850340136,11.011662347278785,17.098741258741256,11.486486486486488,12.587412587412588,58.9041095890411,53.54645354645355,61.38594594594595,57.14285714285714,59.45945945945946,28.08219178082192,19.33027027027027,31.944246229960516,27.7027027027027,29.931972789115648,2.054794520547945,1.3522706379849236,2.3697902097902097,1.3605442176870748,2.097902097902098,17.0,16.1,21.6,17.0,18.0,0.06097998421694526,0.05546227326868924,0.0758029188644504,0.05841322200460434,0.06248698187877526,41.0,24.8,45.8,41.0,44.0
2027,5,45692.0,44420.3,46187.4,45278.0,45921.0,144.0,123.0,149.4,141.0,144.0,0.50565348690217,0.4353849131233451,0.5231617589764103,0.4905030265080359,0.5225342913128674,142.0,121.9,146.6,139.0,143.0,142.0,121.9,146.6,139.0,143.0,2.0,1.0,2.9,1.0,2.0,13.0,9.2,15.7,11.0,13.0,11.333333333333332,10.685579196217494,18.42688246097337,11.11111111111111,13.194444444444445,58.666666666666664,53.86968085106383,59.61776859504132,57.446808510638306,58.67768595041323,28.000000000000004,20.629017447199267,31.17464539007092,27.77777777777778,30.49645390070922,2.0,1.3918439716312057,2.4397382920110195,1.4184397163120568,2.083333333333333,17.0,15.1,22.6,16.0,19.0,0.05929956746197851,0.05276899229963577,0.08010732131105754,0.058059365701429715,0.06671816841070301,42.0,25.6,44.8,40.0,43.0
2028,5,45383.0,44101.1,45894.9,44975.0,45606.0,139.0,123.7,151.0,139.0,142.0,0.504100252050126,0.4430542475458448,0.5339612522876889,0.4885592773540473,0.5102977348654503,137.0,120.7,149.9,136.0,140.0,137.0,120.7,149.9,136.0,140.0,2.0,1.1,3.0,2.0,3.0,13.0,9.2,15.9,11.0,15.0,11.510791366906476,10.624763347216962,18.164396213345647,11.510791366906476,11.971830985915492,59.01639344262295,54.55821258486169,59.66205982582355,57.55395683453237,59.210526315789465,28.289473684210524,20.438730982427174,31.470767048333165,27.33812949640288,29.496402877697843,1.9736842105263157,1.4388489208633095,2.4243823597321636,1.4388489208633095,2.112676056338028,16.0,16.0,22.4,16.0,17.0,0.05873930761041154,0.05626165659738837,0.0803510797030763,0.05648321389487062,0.06035003017501509,41.0,25.4,44.8,38.0,43.0
2029,5,45034.0,43800.3,45542.4,44631.0,45276.0,138.0,120.4,151.9,133.0,142.0,0.49536937325005387,0.4358402133711709,0.5440179406689695,0.4730402617726562,0.5274104887832417,138.0,120.3,150.6,132.0,138.0,138.0,120.3,150.6,132.0,138.0,1.0,0.0,3.6999999999999997,0.0,1.0,13.0,9.3,15.9,12.0,15.0,11.278195488721805,11.126760563380282,18.55437827304835,11.267605633802818,11.594202898550725,57.89473684210527,54.664677465188966,59.121789560894776,57.51633986928104,58.82352941176471,28.57142857142857,20.141436856432716,31.636828644501275,27.464788732394368,29.411764705882355,2.1739130434782608,1.9759734879867439,2.494471472799646,2.112676056338028,2.2556390977443606,16.0,15.1,22.4,16.0,17.0,0.059426533947407524,0.0537587779399624,0.08116037626987575,0.0574341302318903,0.060651468122301905,39.0,24.5,44.9,38.0,44.0
2030,5,44814.0,43453.7,45246.2,44324.0,44933.0,137.0,116.3,151.9,137.0,142.0,0.4961251539074382,0.4257741570838412,0.5508742851648528,0.4923275955007726,0.5331330955509668,137.0,116.0,150.6,134.0,138.0,137.0,116.0,150.6,134.0,138.0,1.0,0.0,3.9,0.0,3.0,13.0,9.3,15.9,12.0,15.0,11.678832116788321,10.242831925957733,17.7761304670126,10.457516339869281,11.971830985915492,58.16993464052288,52.99270072992701,59.529280948850996,56.934306569343065,58.45070422535211,29.411764705882355,20.114899925871015,33.284671532846716,27.464788732394368,30.656934306569344,2.18978102189781,1.9759734879867439,2.5873991548213597,2.112676056338028,2.18978102189781,16.0,14.2,20.6,16.0,17.0,0.05794162381400739,0.051061155404980095,0.07574546833231167,0.057813911472448055,0.06382579312934109,42.0,23.7,45.9,39.0,45.0
2031,5,44447.0,43096.9,44844.6,43933.0,44580.0,135.0,114.0,152.4,132.0,138.0,0.49432442328817283,0.42249025329415724,0.5600476159495882,0.48089183576815187,0.5248545240177994,134.0,113.0,150.2,131.0,134.0,134.0,113.0,150.2,131.0,134.0,1.0,1.0,3.8,1.0,2.0,14.0,11.1,16.0,12.0,16.0,11.851851851851853,10.649350649350648,16.499741200828158,11.03896103896104,12.318840579710146,57.2463768115942,53.01515151515151,60.48701298701298,56.81818181818182,58.44155844155844,28.57142857142857,20.504658385093165,33.030303030303024,28.26086956521739,30.303030303030305,2.2222222222222223,1.9706380575945792,2.6379870129870127,2.1739130434782608,2.272727272727273,17.0,14.2,18.8,16.0,17.0,0.062255099425055846,0.05176197142761439,0.06998006639310687,0.0585865983156353,0.06465599208914921,40.0,23.7,44.9,39.0,44.0
2032,5,44014.0,42688.0,44472.8,43507.0,44165.0,131.0,112.0,149.6,130.0,137.0,0.4856348470806302,0.4200211732139925,0.5565763083018218,0.4793863854266539,0.5283251706451737,131.0,112.0,147.4,130.0,133.0,131.0,112.0,147.4,130.0,133.0,0.0,0.0,3.8,0.0,2.0,15.0,11.1,16.0,12.0,16.0,12.977099236641221,11.286296484971981,16.11413404114134,11.538461538461538,13.86861313868613,55.47445255474452,51.568995889606576,59.96026490066225,55.38461538461539,59.60264900662252,28.467153284671532,21.533413606261284,33.305930710510864,27.1523178807947,30.76923076923077,2.2900763358778624,2.0070575723884567,2.685314685314685,2.18978102189781,2.307692307692308,17.0,15.2,18.9,17.0,18.0,0.06302131603336422,0.056083863128230875,0.07270937362199836,0.0630143079546297,0.06765136994024129,40.0,24.6,43.7,39.0,41.0
2033,5,43646.0,42299.1,44082.0,43119.0,43812.0,129.0,110.4,147.2,123.0,131.0,0.4920372596153846,0.42056035139047093,0.5548730537125638,0.45989904655075714,0.5049121296332537,128.0,109.5,146.2,123.0,130.0,128.0,109.5,146.2,123.0,130.0,1.0,0.1,1.0,1.0,1.0,15.0,11.1,16.0,12.0,16.0,12.977099236641221,12.091995416598463,17.00590285185975,12.195121951219512,13.178294573643413,58.139534883720934,53.620058337987956,59.721692014038545,55.28455284552846,59.63302752293578,26.356589147286826,20.78258727910843,31.176069012598525,26.174496644295303,30.081300813008134,2.3255813953488373,2.0410881705005375,2.720966659207877,2.2900763358778624,2.4390243902439024,17.0,15.2,18.9,17.0,18.0,0.06653880778112646,0.056861940967578406,0.07206232227025662,0.06385216346153846,0.06770226050325347,37.0,23.2,40.8,34.0,39.0
2034,5,43331.0,41916.9,43711.1,42789.0,43451.0,127.0,110.1,147.0,120.0,129.0,0.4911105189020444,0.42584187354699754,0.5620150786262442,0.4553561264372178,0.5057343102899012,125.0,109.2,144.2,120.0,128.0,125.0,109.2,144.2,120.0,128.0,1.0,0.1,2.9,1.0,2.0,15.0,11.1,16.0,12.0,16.0,13.178294573643413,10.831096196868009,17.105396229141082,11.666666666666666,14.173228346456693,56.69291338582677,53.80620155038759,60.233975740410074,56.666666666666664,58.71559633027523,26.845637583892618,21.667991042404104,30.82364341085271,26.77165354330709,29.166666666666668,2.3622047244094486,2.044638676447635,2.7270642201834865,2.3255813953488373,2.5,17.0,14.2,18.9,16.0,18.0,0.06471999086306011,0.053914605327776664,0.07345980490056225,0.06102212051868803,0.07167887862376553,35.0,24.1,40.0,34.0,40.0
2035,5,42958.0,41510.5,43297.4,42424.0,43085.0,123.0,109.1,142.1,119.0,125.0,0.4756196589459031,0.429504263514714,0.552750596837531,0.45951268486697294,0.5054180818372958,122.0,107.8,140.2,115.0,124.0,122.0,107.8,140.2,115.0,124.0,1.0,1.0,3.8,1.0,2.0,15.0,11.1,16.0,12.0,16.0,13.008130081300814,9.926470588235295,16.599999999999998,11.76470588235294,16.0,56.30252100840336,53.60585365853659,60.92592592592593,53.65853658536586,59.25925925925925,28.000000000000004,21.875,30.8300881328141,27.083333333333332,30.252100840336134,2.4,1.7209383753501402,2.74390243902439,2.083333333333333,2.4390243902439024,16.0,14.0,19.8,14.0,18.0,0.06186922392792235,0.05407937921919387,0.07988303702583016,0.05425094939161435,0.0710283324125957,36.0,24.2,38.9,35.0,38.0
2036,5,42583.0,41134.5,42916.7,42030.0,42707.0,118.0,108.8,138.9,116.0,120.0,0.47140163419233183,0.4363605885920039,0.5478155110609472,0.4642196781934773,0.4771698889345948,118.0,107.0,138.0,116.0,120.0,118.0,107.0,138.0,116.0,120.0,0.0,0.0,1.9,0.0,1.0,15.0,11.1,16.0,12.0,16.0,13.333333333333334,9.484313018391632,17.385057471264368,11.864406779661017,15.517241379310345,58.333333333333336,53.60344827586207,61.379372520735664,56.03448275862068,58.47457627118644,26.95035460992908,21.752873563218394,30.46186440677966,25.862068965517242,27.11864406779661,2.5423728813559325,2.1648936170212765,2.758620689655172,2.5,2.586206896551724,16.0,13.1,18.9,14.0,18.0,0.06285355122564425,0.051616065481447204,0.07600467325924484,0.05507691097210748,0.07404360345536817,32.0,23.7,37.9,30.0,37.0
2037,5,42215.0,40797.0,42566.8,41634.0,42367.0,112.0,102.9,137.6,111.0,116.0,0.46385156749840056,0.4192548946165361,0.5509651310729172,0.44346783859368755,0.46783625730994155,111.0,102.0,137.5,111.0,115.0,111.0,102.0,137.5,111.0,115.0,1.0,0.0,1.0,0.0,1.0,15.0,11.1,17.8,12.0,16.0,14.414414414414415,9.564039408866996,16.607142857142854,12.068965517241379,16.071428571428573,57.84313725490197,52.7260296010296,60.50492610837438,53.153153153153156,58.620689655172406,27.857142857142858,23.052738336713997,29.613899613899612,27.586206896551722,28.57142857142857,2.6785714285714284,1.7660098522167487,2.917329093799682,2.142857142857143,2.7027027027027026,16.0,13.1,17.9,14.0,17.0,0.06392329204954054,0.05241506264072085,0.07461191572413023,0.055982085732565585,0.06942742791799394,32.0,23.9,38.4,32.0,33.0
2038,5,41842.0,40433.8,42131.2,41287.0,41980.0,111.0,99.2,134.6,101.0,113.0,0.46045393423250885,0.41020152993394327,0.5497316636015014,0.41169376637418387,0.4716379859783302,110.0,98.3,133.7,101.0,113.0,110.0,98.3,133.7,101.0,113.0,1.0,0.0,1.0,0.0,1.0,15.0,11.1,17.8,12.0,16.0,14.85148514851485,9.602092888056326,16.210756210756212,10.619469026548673,16.161616161616163,58.58585858585859,52.27455177950227,61.664621148504615,52.475247524752476,59.12408759124088,28.82882882882883,22.56637168141593,29.65238129652381,25.663716814159294,29.1970802919708,2.7027027027027026,1.811898456172082,3.0243024302430244,2.18978102189781,2.9702970297029703,15.0,12.1,17.8,13.0,16.0,0.06089639493341994,0.04930675568980018,0.07548728863591782,0.05298769055188718,0.06653636628269638,30.0,22.7,39.2,29.0,32.0
2039,5,41475.0,40068.6,41741.3,40938.0,41600.0,111.0,97.1,133.9,98.0,115.0,0.47749543265238337,0.4054399347728175,0.5553601717055603,0.41037356686550747,0.47960594538541307,110.0,96.1,131.2,97.0,115.0,110.0,96.1,131.2,97.0,115.0,1.0,0.1,2.8,1.0,1.0,16.0,11.1,17.8,12.0,16.0,14.285714285714285,10.308184143222505,16.140986347171914,10.434782608695652,15.463917525773196,58.08823529411765,51.522338665195804,62.224114746750345,53.06122448979592,58.76288659793815,29.411764705882355,22.934110264455402,29.715940430226144,25.217391304347824,29.591836734693878,2.7027027027027026,1.7858056265984654,3.089627603618767,2.2058823529411766,3.061224489795918,14.0,12.2,17.7,14.0,15.0,0.05803589934916884,0.050627217233485476,0.07634252637333938,0.057841679061312185,0.0634598299276558,29.0,22.7,39.3,29.0,33.0
2040,5,41098.0,39693.1,41323.7,40585.0,41240.0,111.0,95.2,132.9,97.0,114.0,0.4693247642805801,0.40848770089380837,0.5624610557811103,0.40877796901893293,0.5010548523206751,109.0,95.2,131.0,97.0,113.0,109.0,95.2,131.0,97.0,113.0,1.0,0.0,2.0,0.0,2.0,16.0,11.1,17.8,12.0,16.0,14.432989690721648,10.84084084084084,15.789473684210526,11.11111111111111,15.789473684210526,57.77777777777777,51.04720564297342,62.546230440967285,52.57731958762887,57.89473684210527,28.888888888888886,23.27453769559033,30.621269669017906,24.324324324324326,29.896907216494846,2.631578947368421,1.8438438438438438,3.151383613673359,2.2222222222222223,3.0927835051546393,15.0,12.2,17.7,14.0,15.0,0.06325377414185714,0.05155926440199434,0.07765692063007909,0.05895233282802762,0.06454388984509467,29.0,22.5,38.6,27.0,35.0
2041,5,40740.0,39392.9,40946.0,40175.0,40847.0,107.0,90.4,130.5,94.0,117.0,0.4595232982606829,0.38793573614819954,0.5626366810579155,0.41159471057010244,0.5217391304347827,104.0,89.5,129.6,94.0,117.0,104.0,89.5,129.6,94.0,117.0,1.0,0.0,2.8,0.0,1.0,16.0,11.1,17.8,12.0,16.0,14.444444444444443,12.124044180118947,16.21112929623568,12.149532710280374,15.957446808510639,57.446808510638306,50.495726495726494,63.1053525913339,51.11111111111111,59.09090909090909,26.515151515151516,22.52734141976536,31.076923076923077,23.404255319148938,30.76923076923077,2.564102564102564,1.9095157179269326,3.3191489361702127,2.272727272727273,3.1914893617021276,15.0,13.0,18.7,13.0,16.0,0.06568000700586742,0.05567289830097033,0.08312910003654457,0.0558299334335409,0.06874919434537877,28.0,22.2,35.9,24.0,35.0
2042,5,40348.0,39034.8,40524.6,39780.0,40413.0,107.0,91.2,126.6,93.0,114.0,0.46790274619555705,0.3979431759842709,0.5548444710343471,0.4137562842016283,0.517217912072955,107.0,88.4,124.8,92.0,114.0,107.0,88.4,124.8,92.0,114.0,1.0,0.0,2.9,0.0,2.0,16.0,11.1,17.9,12.0,17.0,13.28125,12.253260757933655,16.61290322580645,13.186813186813188,16.129032258064516,57.8125,50.27472527472528,63.843834790473316,52.74725274725275,58.06451612903226,25.78125,21.6038589086524,30.762483130904183,22.58064516129032,30.701754385964914,3.125,1.9454008853910474,3.2896136121942576,2.631578947368421,3.225806451612903,15.0,12.1,18.8,13.0,17.0,0.06673488454864973,0.052704696102213136,0.08500724024589106,0.056847997201329374,0.0742455343494781,28.0,21.2,34.8,23.0,33.0
2043,5,39943.0,38668.4,40123.8,39410.0,40023.0,103.0,88.5,118.3,93.0,112.0,0.45591359773371104,0.39125039313294085,0.5257135100562359,0.41890004954731774,0.5142096322482897,103.0,85.7,117.4,92.0,112.0,103.0,85.7,117.4,92.0,112.0,1.0,0.0,2.8,0.0,1.0,16.0,12.0,17.9,12.0,17.0,13.445378151260504,12.512135922330097,15.969662058371737,12.62135922330097,15.053763440860216,56.98924731182796,49.423701298701296,63.46822224035246,52.27272727272727,57.98319327731093,25.210084033613445,21.588892368723247,32.11038961038961,23.655913978494624,31.818181818181817,3.361344537815126,2.015429958391123,4.211876832844575,2.6785714285714284,3.4090909090909087,14.0,11.2,17.8,13.0,16.0,0.06306022251249943,0.04942429781406084,0.0814623533192957,0.05754249291784702,0.07085602940525221,28.0,22.0,35.4,22.0,30.0
2044,5,39519.0,38287.1,39726.8,39053.0,39653.0,99.0,85.9,115.2,94.0,108.0,0.44332990013882045,0.38452161091088466,0.517255758799725,0.42820699708454807,0.5016256386437529,99.0,85.7,114.3,92.0,108.0,99.0,85.7,114.3,92.0,108.0,0.0,0.0,1.9,0.0,1.0,16.0,12.1,18.0,13.0,18.0,13.793103448275861,10.640522875816993,15.549645390070921,11.11111111111111,13.829787234042554,57.758620689655174,49.46078431372549,64.94197292069633,52.94117647058824,58.51063829787234,25.0,21.431334622823982,32.887799564270146,23.404255319148938,32.407407407407405,3.4482758620689653,2.095959595959596,4.182728410513142,2.7777777777777777,3.5294117647058822,13.0,9.2,16.9,11.0,16.0,0.0592201166180758,0.04110598425957751,0.07822214853867496,0.04925887779320227,0.07158516397476623,28.0,21.1,34.4,22.0,29.0
2045,5,39099.0,37902.4,39371.8,38689.0,39262.0,97.0,83.6,115.6,89.0,103.0,0.43961024246544306,0.3792997538345999,0.525775529087785,0.41061130334486734,0.48397706982426464,97.0,83.6,114.7,89.0,103.0,97.0,83.6,114.7,89.0,103.0,0.0,0.0,0.8999999999999999,0.0,0.0,16.0,12.1,18.0,13.0,18.0,13.48314606741573,10.893056763135014,15.433573977263297,11.34020618556701,14.529914529914532,57.26495726495726,49.111007135337466,64.40866442719796,54.21686746987952,59.55056179775281,25.64102564102564,21.956446194833777,32.8412679845596,24.719101123595504,31.32530120481928,2.564102564102564,2.0803892042163787,3.5442741841151006,2.247191011235955,2.912621359223301,12.0,9.2,16.9,11.0,16.0,0.05536332179930796,0.041661748037845454,0.07688067994171315,0.0498527079084523,0.0751809040503712,26.0,21.1,33.6,22.0,30.0
2046,5,38724.0,37591.7,38951.8,38318.0,38878.0,93.0,82.5,114.5,87.0,101.0,0.42707567964731813,0.3787695376957487,0.5263999921527852,0.4056322267810519,0.4804947668886774,93.0,82.5,114.5,87.0,101.0,93.0,82.5,114.5,87.0,101.0,0.0,0.0,0.0,0.0,0.0,16.0,12.1,18.0,13.0,18.0,12.643678160919542,11.060844479412538,14.745646978490951,11.827956989247312,13.793103448275861,56.896551724137936,49.029219995170244,62.10604375231739,53.65853658536586,59.77011494252874,26.72413793103448,23.81905821282907,33.46776141028737,25.287356321839084,31.70731707317073,2.586206896551724,2.1653689284390065,3.589712629799565,2.2988505747126435,2.9702970297029703,11.0,9.2,15.9,11.0,15.0,0.05128683327116747,0.042171638076836576,0.07311544233768527,0.05051432770022043,0.071360608943863,26.0,22.0,33.7,22.0,31.0
2047,5,38347.0,37234.6,38573.7,37933.0,38490.0,93.0,78.5,110.2,83.0,94.0,0.43189523057632473,0.3643322025657935,0.512269680268131,0.39121417797888386,0.4512722035525684,92.0,78.4,110.1,82.0,93.0,92.0,78.4,110.1,82.0,93.0,1.0,0.0,1.0,0.0,1.0,18.0,12.1,18.0,13.0,18.0,14.285714285714285,10.30603804797353,14.850038451679056,10.75268817204301,14.457831325301203,56.62650602409639,50.625,62.99421009098428,56.25,58.97435897435898,27.67857142857143,22.973183054799843,31.54391707583197,26.506024096385545,28.205128205128204,2.564102564102564,1.8481067125645438,3.2223747426218257,2.4096385542168677,3.1914893617021276,12.0,8.2,15.8,10.0,14.0,0.056561085972850686,0.03799898702126754,0.07345571250247013,0.04644034737379836,0.06721075372059529,22.0,21.1,30.9,22.0,30.0
2048,5,37975.0,36912.0,38258.2,37524.0,38107.0,93.0,77.3,108.4,80.0,94.0,0.43523025084238115,0.3623785043646989,0.5087820843134505,0.3812246842983083,0.45494143838931367,92.0,77.3,108.4,80.0,94.0,92.0,77.3,108.4,80.0,94.0,0.0,0.0,0.8999999999999999,0.0,0.0,18.0,12.1,18.0,13.0,18.0,11.818181818181818,10.425918167853652,15.736702127659575,10.75268817204301,13.750000000000002,58.18181818181818,50.5,64.16841223292836,55.00000000000001,61.038961038961034,28.18181818181818,21.952241307080016,32.555851063829785,25.97402597402597,28.749999999999996,2.5,1.1392649903288201,3.1629660661918724,1.8181818181818181,2.5974025974025974,11.0,8.2,14.8,10.0,13.0,0.05241839409101739,0.03836883396877604,0.0714209132530952,0.04679895170348184,0.060835790163320705,23.0,20.0,31.0,20.0,31.0
2049,5,37580.0,36543.5,37855.3,37187.0,37732.0,93.0,77.3,106.1,80.0,98.0,0.4534373476352998,0.36454730476988295,0.4992815084913505,0.3830683777054204,0.46232957493985,92.0,76.4,106.0,80.0,97.0,92.0,76.4,106.0,80.0,97.0,1.0,0.0,1.0,0.0,1.0,18.0,12.1,18.0,13.0,18.0,10.38961038961039,9.29334350562655,15.766129032258064,10.2803738317757,12.5,57.943925233644855,49.1733870967742,63.83116883116884,56.25,59.74025974025974,28.749999999999996,23.849721706864564,33.95839614109135,27.27272727272727,29.906542056074763,2.5,1.1546578233343383,3.014842300556586,1.8691588785046727,2.5974025974025974,10.0,8.1,14.6,9.0,11.0,0.04788354721317755,0.0381409973059654,0.07099655987229671,0.04245883851488418,0.05175009409108017,23.0,21.2,32.0,23.0,32.0
2050,5,37198.0,36157.0,37512.9,36814.0,37278.0,93.0,74.3,103.2,77.0,96.0,0.4540509861419855,0.35184429183659827,0.48815647868135825,0.370548604427334,0.4545676719292243,93.0,74.3,102.1,77.0,94.0,93.0,74.3,102.1,77.0,94.0,0.0,0.0,1.9,0.0,1.0,18.0,12.1,18.0,13.0,18.0,10.81081081081081,8.557692307692307,15.684960201089233,10.576923076923077,11.688311688311687,60.57692307692307,49.13280268118978,65.14358108108108,55.84415584415584,60.810810810810814,26.923076923076923,23.192567567567565,34.084625052366995,25.675675675675674,31.16883116883117,1.9230769230769231,1.097612065354001,3.08277027027027,1.2987012987012987,2.7027027027027026,9.0,8.0,14.6,8.0,11.0,0.04331087584215592,0.03781504809826771,0.07118829734572131,0.037837582178498794,0.05202667549543584,24.0,19.3,31.6,22.0,28.0
