run_id,year,total_agents,total_affected,prevalence_total_pct,prevalence_armenian_pct,diagnosed,on_colchicine,diagnosed_pct,undiagnosed_symptomatic,prevented_births_total,age_0_14_pct,age_15_49_pct,age_50_plus_pct,m694v_homo_absolute,m694v_homo_prevalence_pct,total_carriers_absolute,total_compound_absolute,m694v_homo_in_affected_pct,m694v_homo_count,compound_in_affected_pct,compound_count,other_homo_in_affected_pct,other_homo_count,hetero_in_affected_pct,hetero_count,total_population,total_births_cumulative,total_deaths_cumulative,prevented_fmf_births,total_children_born,children_healthy,children_carrier,children_affected,mendel_healthy_healthy_total,mendel_carrier_healthy_total,mendel_carrier_carrier_total,mendel_affected_healthy_total,mendel_affected_carrier_total,mendel_affected_affected_total,healthy_births,carrier_births,affected_births,pgt_attempts,pgt_births,pgt_eligible_but_declined,mean_age,population_total,arm_count,true_prevalence_genetic,clinical_prevalence,carrier_frequency_pct,diagnostic_coverage,screening_coverage_pct,scenario,cache_version,timestamp,mendel_healthy_healthy_healthy_count,mendel_healthy_healthy_healthy_pct,mendel_healthy_healthy_carrier_count,mendel_healthy_healthy_carrier_pct,mendel_healthy_healthy_affected_count,mendel_healthy_healthy_affected_pct,mendel_carrier_healthy_healthy_count,mendel_carrier_healthy_healthy_pct,mendel_carrier_healthy_carrier_count,mendel_carrier_healthy_carrier_pct,mendel_carrier_healthy_affected_count,mendel_carrier_healthy_affected_pct,mendel_carrier_carrier_healthy_count,mendel_carrier_carrier_healthy_pct,mendel_carrier_carrier_carrier_count,mendel_carrier_carrier_carrier_pct,mendel_carrier_carrier_affected_count,mendel_carrier_carrier_affected_pct,mendel_affected_healthy_healthy_count,mendel_affected_healthy_healthy_pct,mendel_affected_healthy_carrier_count,mendel_affected_healthy_carrier_pct,mendel_affected_healthy_affected_count,mendel_affected_healthy_affected_pct,mendel_affected_affected_healthy_count,mendel_affected_affected_healthy_pct,mendel_affected_affected_carrier_count,mendel_affected_affected_carrier_pct,mendel_affected_affected_affected_count,mendel_affected_affected_affected_pct,mendel_affected_carrier_healthy_count,mendel_affected_carrier_healthy_pct,mendel_affected_carrier_carrier_count,mendel_affected_carrier_carrier_pct,mendel_affected_carrier_affected_count,mendel_affected_carrier_affected_pct
1,1959,4739,23,0.48533445874657094,0.5978684689368339,8,8,34.78260869565217,15,0,40.11394809031441,59.88605190968559,0.0,3,0.06330449461911795,5,11,13.043478260869565,3,47.82608695652174,11,0.0,0,21.73913043478261,5,5794,1254,460,0,1254,0,0,0,1675,660,80,31,1,1,0,0,0,0,0,0,28.45909561615464,5794,4811,0.6213324128408698,0.4832585433206766,15.654124956851916,33.33333333333333,0.0,ModelParams,v3,1779490854.7407393,1675.0,100.0,0.0,0.0,0.0,0.0,352.0,53.333333333333336,308.0,46.666666666666664,0.0,0.0,22.0,27.500000000000004,36.0,45.0,22.0,27.500000000000004,0.0,0.0,31.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0
1,1960,4782,24,0.5018820577164366,0.5975578072226553,8,8,33.33333333333333,16,0,39.81597657883731,60.18402342116269,0.0,3,0.06273525721455457,6,11,12.5,3,45.83333333333333,11,0.0,0,25.0,6,5866,1391,525,0,1391,0,0,0,1854,728,90,34,1,1,0,0,0,0,0,0,28.487043982270713,5866,4843,0.6137061029662462,0.5114217524718718,15.564268666893966,33.33333333333333,0.0,ModelParams,v3,1779490854.7407393,1854.0,100.0,0.0,0.0,0.0,0.0,385.0,52.88461538461539,343.0,47.11538461538461,0.0,0.0,25.0,27.77777777777778,42.0,46.666666666666664,23.0,25.555555555555554,0.0,0.0,34.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0
1,1961,4837,24,0.49617531527806497,0.5943152454780362,7,7,29.166666666666668,17,0,39.507959479015916,60.492040520984084,0.0,3,0.06202191440975812,6,11,12.5,3,45.83333333333333,11,0.0,0,25.0,6,5954,1523,569,0,1523,0,0,0,2013,809,99,36,1,1,0,0,0,0,0,0,28.59942895532415,5954,4894,0.6214309707759489,0.5206583809203896,15.804501175680215,32.432432432432435,0.0,ModelParams,v3,1779490854.7407393,2013.0,100.0,0.0,0.0,0.0,0.0,424.0,52.41038318912238,385.0,47.58961681087763,0.0,0.0,27.0,27.27272727272727,46.0,46.464646464646464,26.0,26.262626262626267,0.0,0.0,36.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0
1,1962,4911,23,0.4683363877010792,0.5648267008985879,7,7,30.434782608695656,16,0,39.034819792303,60.96518020769701,0.0,3,0.061087354917532075,6,10,13.043478260869565,3,43.47826086956522,10,0.0,0,26.08695652173913,6,6045,1660,615,0,1660,0,0,0,2210,877,111,38,2,1,0,0,0,0,0,0,28.649131513647642,6045,4937,0.6286186931348222,0.47973531844499584,15.715467328370556,31.57894736842105,0.0,ModelParams,v3,1779490854.7407393,2210.0,100.0,0.0,0.0,0.0,0.0,453.0,51.653363740022805,424.0,48.346636259977195,0.0,0.0,33.0,29.72972972972973,48.0,43.24324324324324,30.0,27.027027027027028,0.0,0.0,38.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,100.0
1,1963,4976,24,0.482315112540193,0.5886869721013566,8,8,33.33333333333333,16,0,38.5048231511254,61.4951768488746,0.0,3,0.060289389067524124,6,11,12.5,3,45.83333333333333,11,0.0,0,25.0,6,6146,1800,654,0,1800,0,0,0,2302,921,115,38,2,1,0,0,0,0,0,0,28.80247315327042,6146,4982,0.6345590628050765,0.48812235600390497,15.782622844126262,33.33333333333333,0.0,ModelParams,v3,1779490854.7407393,2302.0,100.0,0.0,0.0,0.0,0.0,466.0,50.5971769815418,455.0,49.4028230184582,0.0,0.0,35.0,30.434782608695656,49.0,42.608695652173914,31.0,26.956521739130434,0.0,0.0,38.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,100.0
1,1964,4985,23,0.4613841524573721,0.5654073502955538,9,9,39.130434782608695,14,0,37.753259779338016,62.24674022066199,0.0,3,0.06018054162487463,6,11,13.043478260869565,3,47.82608695652174,11,0.0,0,26.08695652173913,6,6187,1906,719,0,1906,0,0,0,2561,1015,126,42,3,1,0,0,0,0,0,0,28.989817358978502,6187,4994,0.6303539679974139,0.4525618231776305,15.80733796670438,33.33333333333333,0.0,ModelParams,v3,1779490854.7407393,2561.0,100.0,0.0,0.0,0.0,0.0,518.0,51.03448275862069,497.0,48.96551724137931,0.0,0.0,37.0,29.365079365079367,54.0,42.857142857142854,35.0,27.77777777777778,0.0,0.0,42.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,33.33333333333333,2.0,66.66666666666666
1,1965,5038,23,0.4565303691941246,0.5377720870678617,9,9,39.130434782608695,14,0,38.26915442635966,61.73084557364034,0.0,2,0.03969829297340214,6,12,8.695652173913043,2,52.17391304347826,12,0.0,0,26.08695652173913,6,6267,2041,774,0,2041,0,0,0,2733,1088,130,42,3,1,0,0,0,0,0,0,29.065741183979576,6267,5026,0.6223073240785064,0.46274134354555607,15.876815063028562,33.33333333333333,0.0,ModelParams,v3,1779490854.7407393,2733.0,100.0,0.0,0.0,0.0,0.0,551.0,50.64338235294118,537.0,49.356617647058826,0.0,0.0,37.0,28.46153846153846,57.0,43.84615384615385,36.0,27.692307692307693,0.0,0.0,42.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,33.33333333333333,2.0,66.66666666666666
1,1966,5097,23,0.45124583088091036,0.5357142857142857,11,11,47.82608695652174,12,0,38.767902687855596,61.2320973121444,0.0,2,0.039238767902687856,6,12,8.695652173913043,2,52.17391304347826,12,0.0,0,26.08695652173913,6,6357,2182,825,0,2182,0,0,0,2918,1163,139,45,4,1,0,0,0,0,0,0,29.15950920245399,6357,5068,0.6449583136699701,0.456190026742174,15.96665093597609,36.58536585365854,0.0,ModelParams,v3,1779490854.7407393,2918.0,100.0,0.0,0.0,0.0,0.0,587.0,50.47291487532244,576.0,49.527085124677555,0.0,0.0,41.0,29.496402877697843,60.0,43.16546762589928,38.0,27.33812949640288,0.0,0.0,45.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,25.0,3.0,75.0
1,1967,5142,24,0.4667444574095682,0.5607953097119551,11,11,45.83333333333333,13,0,38.48697005056398,61.51302994943602,0.0,2,0.038895371450797356,6,13,8.333333333333332,2,54.166666666666664,13,0.0,0,25.0,6,6427,2311,884,0,2311,0,0,0,3095,1227,145,47,5,1,0,0,0,0,0,0,29.309475649603236,6427,5096,0.6534930760852653,0.4667807686323323,16.072817799906645,35.714285714285715,0.0,ModelParams,v3,1779490854.7407393,3095.0,100.0,0.0,0.0,0.0,0.0,611.0,49.79625101874491,616.0,50.20374898125509,0.0,0.0,43.0,29.655172413793103,62.0,42.758620689655174,40.0,27.586206896551722,0.0,0.0,47.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,20.0,4.0,80.0
1,1968,5209,23,0.4415434824342484,0.5070993914807302,9,9,39.130434782608695,14,0,38.0495296602035,61.9504703397965,0.0,2,0.03839508542906508,4,14,8.695652173913043,2,60.86956521739131,14,0.0,0,17.391304347826086,4,6519,2441,922,0,2441,0,0,0,3273,1300,150,50,5,1,0,0,0,0,0,0,29.546556220279182,6519,5140,0.6596103696886025,0.47553305721736466,15.93802730480135,37.2093023255814,0.0,ModelParams,v3,1779490854.7407393,3273.0,100.0,0.0,0.0,0.0,0.0,648.0,49.84615384615385,652.0,50.153846153846146,0.0,0.0,44.0,29.333333333333332,63.0,42.0,43.0,28.666666666666668,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,20.0,4.0,80.0
1,1969,5240,23,0.4389312977099237,0.5082592121982211,8,8,34.78260869565217,15,0,37.61450381679389,62.3854961832061,0.0,1,0.019083969465648856,4,15,4.3478260869565215,1,65.21739130434783,15,0.0,0,17.391304347826086,4,6586,2557,971,0,2557,0,0,0,3432,1362,160,52,5,1,0,0,0,0,0,0,29.77725478287276,6586,5163,0.6529000911023383,0.4858791375645309,15.821439416945035,37.2093023255814,0.0,ModelParams,v3,1779490854.7407393,3432.0,100.0,0.0,0.0,0.0,0.0,679.0,49.85315712187959,683.0,50.14684287812041,0.0,0.0,46.0,28.749999999999996,68.0,42.5,46.0,28.749999999999996,0.0,0.0,52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,20.0,4.0,80.0
1,1970,5265,24,0.4558404558404558,0.5102040816326531,8,8,33.33333333333333,16,0,36.79012345679013,63.20987654320987,0.0,1,0.01899335232668566,4,16,4.166666666666666,1,66.66666666666666,16,0.0,0,16.666666666666664,4,6641,2668,1027,0,2668,0,0,0,3592,1424,169,55,6,1,0,0,0,0,0,0,29.985845505195,6641,5177,0.6625508206595392,0.49691311549465444,15.91627766902575,36.36363636363637,0.0,ModelParams,v3,1779490854.7407393,3592.0,100.0,0.0,0.0,0.0,0.0,712.0,50.0,712.0,50.0,0.0,0.0,48.0,28.402366863905325,71.0,42.01183431952663,50.0,29.585798816568047,0.0,0.0,55.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,2.0,33.33333333333333,4.0,66.66666666666666
1,1971,5330,23,0.4315196998123828,0.480890913692736,8,8,34.78260869565217,15,0,36.90431519699812,63.09568480300187,0.0,1,0.01876172607879925,5,14,4.3478260869565215,1,60.86956521739131,14,0.0,0,21.73913043478261,5,6739,2814,1075,0,2814,0,0,0,3786,1499,179,57,6,1,0,0,0,0,0,0,30.075530494138597,6739,5230,0.6677548597714794,0.5045258940495623,15.86288766879359,35.55555555555556,0.0,ModelParams,v3,1779490854.7407393,3786.0,100.0,0.0,0.0,0.0,0.0,741.0,49.43295530353569,758.0,50.567044696464315,0.0,0.0,51.0,28.49162011173184,77.0,43.01675977653631,51.0,28.49162011173184,0.0,0.0,57.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,2.0,33.33333333333333,4.0,66.66666666666666
1,1972,5379,23,0.42758877114705335,0.4810126582278481,9,9,39.130434782608695,14,0,36.53095370886782,63.46904629113218,0.0,1,0.018590816136828406,5,14,4.3478260869565215,1,60.86956521739131,14,0.0,0,21.73913043478261,5,6826,2953,1127,0,2953,0,0,0,4058,1594,189,60,6,2,0,0,0,0,0,0,30.267360093759155,6826,5261,0.6592440668033988,0.4980955171403457,15.73395839437445,37.77777777777778,0.0,ModelParams,v3,1779490854.7407393,4058.0,100.0,0.0,0.0,0.0,0.0,783.0,49.12170639899623,811.0,50.87829360100377,0.0,0.0,53.0,28.04232804232804,84.0,44.44444444444444,52.0,27.513227513227513,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,33.33333333333333,4.0,66.66666666666666
1,1973,5441,23,0.4227164124241867,0.4785894206549119,10,10,43.47826086956522,13,0,36.37199044293328,63.62800955706671,0.0,1,0.01837897445322551,4,15,4.3478260869565215,1,65.21739130434783,15,0.0,0,17.391304347826086,4,6916,3096,1180,0,3096,0,0,0,4249,1666,199,64,6,2,0,0,0,0,0,0,30.377964141122035,6916,5306,0.6651243493348756,0.5060728744939271,15.717177559282822,39.130434782608695,0.0,ModelParams,v3,1779490854.7407393,4249.0,100.0,0.0,0.0,0.0,0.0,823.0,49.39975990396158,843.0,50.60024009603842,0.0,0.0,58.0,29.145728643216078,87.0,43.71859296482412,54.0,27.1356783919598,0.0,0.0,64.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,33.33333333333333,4.0,66.66666666666666
1,1974,5494,23,0.41863851474335634,0.4788306451612903,10,10,43.47826086956522,13,0,35.74808882417182,64.25191117582818,0.0,1,0.018201674554058973,4,15,4.3478260869565215,1,65.21739130434783,15,0.0,0,17.391304347826086,4,7007,3232,1225,0,3232,0,0,0,4394,1716,203,65,7,2,0,0,0,0,0,0,30.544027401170258,7007,5342,0.6707578136149565,0.4995004995004995,15.698587127158556,38.297872340425535,0.0,ModelParams,v3,1779490854.7407393,4394.0,100.0,0.0,0.0,0.0,0.0,846.0,49.3006993006993,870.0,50.6993006993007,0.0,0.0,60.0,29.55665024630542,89.0,43.84236453201971,54.0,26.60098522167488,0.0,0.0,65.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,28.57142857142857,5.0,71.42857142857143
1,1975,5559,22,0.3957546321280806,0.4513540621865597,10,10,45.45454545454545,12,0,35.348084187803565,64.65191581219644,0.0,1,0.017988846914912753,4,14,4.545454545454546,1,63.63636363636363,14,0.0,0,18.181818181818183,4,7093,3371,1278,0,3371,0,0,0,4622,1796,212,70,9,2,0,0,0,0,0,0,30.716903989849147,7093,5381,0.6626251233610602,0.4934442408007895,15.762018891865221,36.17021276595745,0.0,ModelParams,v3,1779490854.7407393,4622.0,100.0,0.0,0.0,0.0,0.0,886.0,49.33184855233853,910.0,50.66815144766147,0.0,0.0,63.0,29.71698113207547,93.0,43.86792452830189,56.0,26.41509433962264,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,4.0,44.44444444444444,5.0,55.55555555555556
1,1976,5601,23,0.41064095697196923,0.476071160110248,10,10,43.47826086956522,13,0,34.85091947866452,65.14908052133548,0.0,1,0.017853954650955184,5,14,4.3478260869565215,1,60.86956521739131,14,0.0,0,21.73913043478261,5,7175,3490,1315,0,3490,0,0,0,4801,1861,216,72,10,2,0,0,0,0,0,0,30.99637630662021,7175,5414,0.6550522648083623,0.5017421602787456,15.749128919860627,36.17021276595745,0.0,ModelParams,v3,1779490854.7407393,4801.0,100.0,0.0,0.0,0.0,0.0,917.0,49.274583557227295,944.0,50.72541644277271,0.0,0.0,63.0,29.166666666666668,96.0,44.44444444444444,57.0,26.38888888888889,0.0,0.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,4.0,40.0,6.0,60.0
1,1977,5641,22,0.3900017727353306,0.4513540621865597,10,10,45.45454545454545,12,0,34.58606630030137,65.41393369969863,0.0,1,0.01772735330615139,4,14,4.545454545454546,1,63.63636363636363,14,0.0,0,18.181818181818183,4,7248,3623,1375,0,3623,0,0,0,4974,1931,226,76,13,2,0,0,0,0,0,0,31.13810706401766,7248,5439,0.6760485651214128,0.49668874172185434,15.7560706401766,34.69387755102041,0.0,ModelParams,v3,1779490854.7407393,4974.0,100.0,0.0,0.0,0.0,0.0,950.0,49.19730709476955,981.0,50.80269290523045,0.0,0.0,66.0,29.20353982300885,100.0,44.24778761061947,60.0,26.548672566371685,0.0,0.0,76.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,4.0,30.76923076923077,9.0,69.23076923076923
1,1978,5675,23,0.4052863436123348,0.45214770158251694,10,10,43.47826086956522,13,0,33.991189427312776,66.00881057268722,0.0,1,0.01762114537444934,4,15,4.3478260869565215,1,65.21739130434783,15,0.0,0,17.391304347826086,4,7308,3742,1434,0,3742,0,0,0,5135,1983,232,79,14,2,0,0,0,0,0,0,31.350574712643677,7308,5454,0.6704980842911877,0.49261083743842365,15.558292282430214,34.69387755102041,0.0,ModelParams,v3,1779490854.7407393,5135.0,100.0,0.0,0.0,0.0,0.0,982.0,49.52092788703984,1001.0,50.47907211296017,0.0,0.0,66.0,28.448275862068968,102.0,43.96551724137931,64.0,27.586206896551722,0.0,0.0,79.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,5.0,35.714285714285715,9.0,64.28571428571429
1,1979,5696,25,0.4389044943820225,0.5026388539834129,12,12,48.0,13,0,33.95365168539326,66.04634831460675,0.0,1,0.0175561797752809,5,16,4.0,1,64.0,16,0.0,0,20.0,5,7346,3854,1508,0,3854,0,0,0,5253,2027,239,80,14,2,0,0,0,0,0,0,31.565750068064254,7346,5462,0.6670296760141574,0.5036754696433433,15.55948815682004,36.734693877551024,0.0,ModelParams,v3,1779490854.7407393,5253.0,100.0,0.0,0.0,0.0,0.0,1007.0,49.679329057720764,1020.0,50.320670942279236,0.0,0.0,68.0,28.451882845188287,105.0,43.93305439330544,66.0,27.615062761506277,0.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,5.0,35.714285714285715,9.0,64.28571428571429
1,1980,5732,25,0.4361479413817167,0.47822803926503904,12,12,48.0,13,0,33.63572923935799,66.36427076064201,0.0,1,0.017445917655268667,5,16,4.0,1,64.0,16,0.0,0,20.0,5,7418,3981,1563,0,3981,0,0,0,5487,2106,251,88,15,2,0,0,0,0,0,0,31.778107306551632,7418,5489,0.6875168509032084,0.5122674575357239,15.62415745483958,35.294117647058826,0.0,ModelParams,v3,1779490854.7407393,5487.0,100.0,0.0,0.0,0.0,0.0,1051.0,49.90503323836657,1055.0,50.09496676163343,0.0,0.0,70.0,27.88844621513944,112.0,44.6215139442231,69.0,27.490039840637447,0.0,0.0,88.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,5.0,33.33333333333333,10.0,66.66666666666666
1,1981,5766,27,0.46826222684703434,0.5289672544080605,12,12,44.44444444444444,15,0,33.05584460631287,66.94415539368713,0.0,1,0.01734304543877905,6,17,3.7037037037037033,1,62.96296296296296,17,0.0,0,22.22222222222222,6,7451,4107,1656,0,4107,0,0,0,5651,2191,255,90,16,2,0,0,0,0,0,0,31.902831834653067,7451,5483,0.7113139175949537,0.5368406925244934,15.501274996644746,33.9622641509434,0.0,ModelParams,v3,1779490854.7407393,5651.0,100.0,0.0,0.0,0.0,0.0,1092.0,49.84025559105431,1099.0,50.159744408945684,0.0,0.0,71.0,27.84313725490196,114.0,44.70588235294118,70.0,27.450980392156865,0.0,0.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,5.0,31.25,11.0,68.75
1,1982,5784,26,0.4495159059474412,0.5047955577990914,10,10,38.46153846153847,16,0,32.50345781466113,67.49654218533887,0.0,1,0.017289073305670817,5,18,3.8461538461538463,1,69.23076923076923,18,0.0,0,19.230769230769234,5,7487,4209,1722,0,4209,0,0,0,5815,2254,260,92,17,2,0,0,0,0,0,0,32.174836383063976,7487,5490,0.7212501669560571,0.5476158675036731,15.506878589555228,33.33333333333333,0.0,ModelParams,v3,1779490854.7407393,5815.0,100.0,0.0,0.0,0.0,0.0,1122.0,49.77817213842059,1132.0,50.22182786157941,0.0,0.0,74.0,28.46153846153846,115.0,44.230769230769226,71.0,27.307692307692307,0.0,0.0,92.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,5.0,29.411764705882355,12.0,70.58823529411765
1,1983,5847,26,0.4446724816145032,0.503651473180559,10,10,38.46153846153847,16,0,32.307166068069094,67.6928339319309,0.0,1,0.017102787754403968,5,18,3.8461538461538463,1,69.23076923076923,18,0.0,0,19.230769230769234,5,7562,4348,1786,0,4348,0,0,0,6007,2322,271,95,19,2,0,0,0,0,0,0,32.29568897117165,7562,5509,0.674424755355726,0.5421846072467601,15.392753239883628,35.294117647058826,0.0,ModelParams,v3,1779490854.7407393,6007.0,100.0,0.0,0.0,0.0,0.0,1158.0,49.87080103359173,1164.0,50.129198966408275,0.0,0.0,77.0,28.413284132841326,119.0,43.91143911439114,75.0,27.67527675276753,0.0,0.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,5.0,26.31578947368421,14.0,73.68421052631578
1,1984,5868,26,0.44308111792774374,0.5054334091483448,11,11,42.30769230769231,15,0,32.20858895705521,67.79141104294479,0.0,1,0.017041581458759374,5,18,3.8461538461538463,1,69.23076923076923,18,0.0,0,19.230769230769234,5,7617,4466,1849,0,4466,0,0,0,6272,2427,288,101,21,2,0,0,0,0,0,0,32.533412104503086,7617,5521,0.6958119994748588,0.5382696599711172,15.412892214782723,35.84905660377358,0.0,ModelParams,v3,1779490854.7407393,6272.0,100.0,0.0,0.0,0.0,0.0,1210.0,49.855789039967036,1217.0,50.144210960032964,0.0,0.0,82.0,28.47222222222222,128.0,44.44444444444444,78.0,27.083333333333332,0.0,0.0,101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,7.0,33.33333333333333,14.0,66.66666666666666
1,1985,5923,27,0.45585007597501265,0.5309734513274336,11,11,40.74074074074074,16,0,32.38223873037312,67.61776126962687,0.0,1,0.01688333614722269,6,18,3.7037037037037033,1,66.66666666666666,18,0.0,0,22.22222222222222,6,7694,4608,1914,0,4608,0,0,0,6372,2463,293,102,21,2,0,0,0,0,0,0,32.64569794645178,7694,5543,0.7148427345983883,0.5328827657915258,15.375617364179881,32.72727272727273,0.0,ModelParams,v3,1779490854.7407393,6372.0,100.0,0.0,0.0,0.0,0.0,1237.0,50.22330491270808,1226.0,49.77669508729192,0.0,0.0,82.0,27.986348122866893,130.0,44.36860068259386,81.0,27.64505119453925,0.0,0.0,102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,7.0,33.33333333333333,14.0,66.66666666666666
1,1986,5954,28,0.47027208599261006,0.5576679340937896,12,12,42.857142857142854,16,0,31.961706415854884,68.03829358414511,0.0,1,0.016795431642593214,6,19,3.571428571428571,1,67.85714285714286,19,0.0,0,21.428571428571427,6,7736,4739,2003,0,4739,0,0,0,6539,2527,304,105,22,2,0,0,0,0,0,0,32.68756463288521,7736,5549,0.6980351602895553,0.5170630816959669,15.511892450879008,33.33333333333333,0.0,ModelParams,v3,1779490854.7407393,6539.0,100.0,0.0,0.0,0.0,0.0,1272.0,50.33636723387416,1255.0,49.66363276612584,0.0,0.0,82.0,26.973684210526315,138.0,45.39473684210527,84.0,27.631578947368425,0.0,0.0,105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,8.0,36.36363636363637,14.0,63.63636363636363
1,1987,5986,30,0.5011693952555965,0.5580923389142567,12,12,40.0,18,0,31.64049448713665,68.35950551286335,0.0,1,0.01670564650851988,7,20,3.3333333333333335,1,66.66666666666666,20,0.0,0,23.333333333333332,7,7809,4869,2060,0,4869,0,0,0,6807,2644,313,108,24,2,0,0,0,0,0,0,32.873735433474195,7809,5579,0.6915097963887822,0.5378409527468306,15.546164681777435,33.33333333333333,0.0,ModelParams,v3,1779490854.7407393,6807.0,100.0,0.0,0.0,0.0,0.0,1329.0,50.26475037821483,1315.0,49.73524962178517,0.0,0.0,83.0,26.517571884984026,144.0,46.00638977635783,86.0,27.47603833865815,0.0,0.0,108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,9.0,37.5,15.0,62.5
1,1988,6020,30,0.4983388704318937,0.5580923389142567,12,12,40.0,18,0,31.428571428571427,68.57142857142857,0.0,1,0.016611295681063124,7,20,3.3333333333333335,1,66.66666666666666,20,0.0,0,23.333333333333332,7,7837,5009,2172,0,5009,0,0,0,6965,2696,318,111,25,2,0,0,0,0,0,0,32.83246140104632,7837,5562,0.6890391731529921,0.5231593722087533,15.452341457190252,33.33333333333333,0.0,ModelParams,v3,1779490854.7407393,6965.0,100.0,0.0,0.0,0.0,0.0,1349.0,50.03709198813057,1347.0,49.96290801186943,0.0,0.0,86.0,27.044025157232703,145.0,45.59748427672956,87.0,27.358490566037734,0.0,0.0,111.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,10.0,40.0,15.0,60.0
1,1989,6050,29,0.4793388429752066,0.5335365853658537,11,11,37.93103448275862,18,0,31.140495867768596,68.85950413223141,0.0,1,0.01652892561983471,7,19,3.4482758620689653,1,65.51724137931035,19,0.0,0,24.137931034482758,7,7893,5133,2240,0,5133,0,0,0,7092,2748,325,114,25,2,0,0,0,0,0,0,33.015963511972636,7893,5578,0.7094894210059546,0.5194476118079311,15.545419992398326,32.142857142857146,0.0,ModelParams,v3,1779490854.7407393,7092.0,100.0,0.0,0.0,0.0,0.0,1368.0,49.78165938864629,1380.0,50.21834061135371,0.0,0.0,86.0,26.461538461538463,150.0,46.15384615384615,89.0,27.384615384615387,0.0,0.0,114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,10.0,40.0,15.0,60.0
1,1990,6061,30,0.49496782709123904,0.5616543272912944,16,16,53.333333333333336,14,0,30.86949348292361,69.1305065170764,0.0,1,0.01649892756970797,7,20,3.3333333333333335,1,66.66666666666666,20,0.0,0,23.333333333333332,7,7960,5258,2298,0,5258,0,0,0,7329,2838,334,116,26,2,0,0,0,0,0,0,33.231155778894475,7960,5604,0.7035175879396985,0.5276381909547738,15.552763819095478,41.07142857142857,0.0,ModelParams,v3,1779490854.7407393,7329.0,100.0,0.0,0.0,0.0,0.0,1418.0,49.964763918252295,1420.0,50.03523608174771,0.0,0.0,88.0,26.34730538922156,154.0,46.10778443113773,92.0,27.54491017964072,0.0,0.0,116.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,11.0,42.30769230769231,15.0,57.692307692307686
