year,n_runs,total_population_median,total_population_ci_low,total_population_ci_high,total_population_q25,total_population_q75,total_affected_median,total_affected_ci_low,total_affected_ci_high,total_affected_q25,total_affected_q75,prevalence_total_pct_median,prevalence_total_pct_ci_low,prevalence_total_pct_ci_high,prevalence_total_pct_q25,prevalence_total_pct_q75,on_colchicine_median,on_colchicine_ci_low,on_colchicine_ci_high,on_colchicine_q25,on_colchicine_q75,diagnosed_median,diagnosed_ci_low,diagnosed_ci_high,diagnosed_q25,diagnosed_q75,undiagnosed_symptomatic_median,undiagnosed_symptomatic_ci_low,undiagnosed_symptomatic_ci_high,undiagnosed_symptomatic_q25,undiagnosed_symptomatic_q75,prevented_births_total_median,prevented_births_total_ci_low,prevented_births_total_ci_high,prevented_births_total_q25,prevented_births_total_q75,m694v_homo_in_affected_pct_median,m694v_homo_in_affected_pct_ci_low,m694v_homo_in_affected_pct_ci_high,m694v_homo_in_affected_pct_q25,m694v_homo_in_affected_pct_q75,compound_in_affected_pct_median,compound_in_affected_pct_ci_low,compound_in_affected_pct_ci_high,compound_in_affected_pct_q25,compound_in_affected_pct_q75,hetero_in_affected_pct_median,hetero_in_affected_pct_ci_low,hetero_in_affected_pct_ci_high,hetero_in_affected_pct_q25,hetero_in_affected_pct_q75,other_homo_in_affected_pct_median,other_homo_in_affected_pct_ci_low,other_homo_in_affected_pct_ci_high,other_homo_in_affected_pct_q25,other_homo_in_affected_pct_q75,m694v_homo_absolute_median,m694v_homo_absolute_ci_low,m694v_homo_absolute_ci_high,m694v_homo_absolute_q25,m694v_homo_absolute_q75,m694v_homo_prevalence_pct_median,m694v_homo_prevalence_pct_ci_low,m694v_homo_prevalence_pct_ci_high,m694v_homo_prevalence_pct_q25,m694v_homo_prevalence_pct_q75,total_carriers_absolute_median,total_carriers_absolute_ci_low,total_carriers_absolute_ci_high,total_carriers_absolute_q25,total_carriers_absolute_q75
1960,3,5976.0,5974.1,6046.3,5975.0,6013.0,21.0,20.05,24.8,20.5,23.0,0.42228031369394736,0.4097415468771703,0.5071967009077837,0.4156809627377489,0.4669731490696507,8.0,3.25,8.95,5.5,8.5,8.0,3.25,8.95,5.5,8.5,16.0,13.15,16.95,14.5,16.5,0.0,0.0,0.0,0.0,0.0,5.0,4.05,9.297619047619047,4.5,7.261904761904762,60.0,34.666666666666664,74.25,46.666666666666664,67.5,24.0,20.2,37.39047619047619,22.0,31.047619047619047,4.0,0.2,4.723809523809524,2.0,4.380952380952381,1.0,1.0,1.95,1.0,1.5,0.020466639377814164,0.020454708528514356,0.03922964606500975,0.020460359983445843,0.030341906055285525,6.0,4.1,7.9,5.0,7.0
1961,3,6067.0,6038.5,6124.95,6052.0,6097.5,20.0,19.05,25.7,19.5,23.0,0.3971405877680699,0.38428263003447655,0.5214817247580217,0.3903732415924944,0.46258329144699184,8.0,3.25,8.0,5.5,8.0,8.0,3.25,8.0,5.5,8.0,16.0,12.2,17.9,14.0,17.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,5.384615384615384,9.884615384615385,6.477732793522267,8.846153846153847,57.692307692307686,36.13461538461539,77.88461538461539,46.34615384615384,68.31983805668015,23.076923076923077,16.153846153846153,39.15384615384615,19.4331983805668,31.53846153846154,0.0,0.0,3.6538461538461537,0.0,1.9230769230769231,2.0,1.05,2.0,1.5,2.0,0.03971405877680699,0.0211659977096863,0.04057221796727251,0.02995192137305926,0.04016572150863095,6.0,3.15,7.9,4.5,7.0
1962,3,6145.0,6107.95,6191.55,6125.5,6169.5,21.0,18.15,27.65,19.5,24.5,0.4136300965136892,0.3628868280196008,0.5547108162089408,0.38692311309574795,0.4878831068796111,8.0,1.35,8.95,4.5,8.5,8.0,1.35,8.95,4.5,8.5,17.0,13.2,18.9,15.0,18.0,0.0,0.0,0.0,0.0,0.0,9.523809523809524,7.261904761904761,11.031746031746032,8.333333333333332,10.317460317460316,57.14285714285714,39.047619047619044,71.46825396825396,47.61904761904762,64.68253968253967,25.0,17.083333333333332,37.44047619047619,20.833333333333332,31.547619047619047,0.0,0.0,3.3928571428571423,0.0,1.7857142857142856,2.0,2.0,2.0,2.0,2.0,0.040024014408645184,0.03942487611928985,0.040146151533522,0.03970867846687922,0.04008829710594877,7.0,3.2,7.95,5.0,7.5
1963,3,6225.0,6172.75,6262.05,6197.5,6244.5,22.0,19.15,27.7,20.5,25.0,0.42977143973432314,0.3793394839613395,0.5514746249853215,0.4032283051169633,0.4938257477611644,7.0,2.25,9.85,4.5,8.5,7.0,2.25,9.85,4.5,8.5,17.0,15.1,17.95,16.0,17.5,0.0,0.0,0.0,0.0,0.0,9.090909090909092,7.24025974025974,10.454545454545453,8.116883116883116,9.808612440191387,57.14285714285714,37.40259740259741,72.85714285714285,46.753246753246756,65.41353383458646,25.0,16.25,40.11363636363637,20.394736842105264,32.95454545454545,0.0,0.0,3.3928571428571423,0.0,1.7857142857142856,2.0,2.0,2.0,2.0,2.0,0.03965107057890563,0.03909917786963682,0.0398387001717028,0.039360600731922046,0.0397498229961673,7.0,3.2,8.9,5.0,8.0
1964,3,6307.0,6230.05,6324.1,6266.5,6316.0,25.0,20.25,26.9,22.5,26.0,0.4865706500583885,0.39636691119882694,0.5329543504684161,0.43909499802704033,0.5109831239584031,7.0,2.25,8.9,4.5,8.0,7.0,2.25,8.9,4.5,8.0,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,7.437037037037037,9.9,7.703703703703703,9.0,59.25925925925925,44.76296296296296,69.46296296296296,51.629629629629626,64.62962962962962,22.22222222222222,20.11111111111111,35.31111111111111,21.11111111111111,29.11111111111111,0.0,0.0,3.518518518518518,0.0,1.8518518518518516,2.0,2.0,2.0,2.0,2.0,0.039161934599569216,0.03893746613441598,0.039634083245941185,0.03904379330212014,0.03941043388713341,6.0,4.1,8.85,5.0,7.5
1965,3,6382.0,6289.85,6388.65,6333.5,6385.5,23.0,19.2,27.75,21.0,25.5,0.4467754467754468,0.37262016182062757,0.5461670511887132,0.4077463494308051,0.49908681751927125,6.0,1.25,8.85,3.5,7.5,6.0,1.25,8.85,3.5,7.5,18.0,17.05,18.95,17.5,18.5,0.0,0.0,0.0,0.0,0.0,8.695652173913043,7.220496894409937,10.43478260869565,7.919254658385093,9.610983981693362,60.71428571428571,40.20962732919254,68.03571428571428,49.922360248447205,64.56766917293233,21.428571428571427,21.07142857142857,38.245341614906835,21.240601503759397,30.27950310559006,0.0,0.0,3.3928571428571423,0.0,1.7857142857142856,2.0,2.0,2.0,2.0,2.0,0.03885003885003885,0.038814227151118284,0.03935880757464058,0.03883119058744908,0.03911781186298713,6.0,4.1,8.85,5.0,7.5
1966,3,6463.0,6380.35,6491.5,6419.5,6478.0,23.0,18.25,28.7,20.5,26.0,0.4402756508422665,0.35067032684347793,0.557485113931812,0.3931149540007988,0.5019648419420273,6.0,1.25,8.85,3.5,7.5,6.0,1.25,8.85,3.5,7.5,17.0,17.0,19.85,17.0,18.5,0.0,0.0,0.0,0.0,0.0,8.695652173913043,6.986506746626686,10.990338164251208,7.796101949025487,9.903381642512077,62.06896551724138,40.27736131934033,71.71455938697318,50.59970014992504,67.1455938697318,20.689655172413794,16.86781609195402,38.20839580209895,18.67816091954023,29.910044977511244,0.0,0.0,3.275862068965517,0.0,1.7241379310344827,2.0,2.0,2.0,2.0,2.0,0.03843936190659235,0.0382925653388212,0.03885102543255022,0.03836210055513385,0.03865602692025438,6.0,3.15,8.85,4.5,7.5
1967,3,6550.0,6443.6,6565.2,6494.0,6558.0,23.0,19.2,27.75,21.0,25.5,0.4369300911854103,0.3651982260734421,0.5345681699409204,0.3991764779685849,0.48831855368831034,5.0,1.2,8.8,3.0,7.0,5.0,1.2,8.8,3.0,7.0,18.0,18.0,18.95,18.0,18.5,0.0,0.0,0.0,0.0,0.0,10.526315789473683,7.31203007518797,12.917620137299771,8.834586466165412,11.784897025171624,60.71428571428571,44.340062111801245,73.03571428571428,52.09627329192546,67.19924812030075,21.428571428571427,16.07142857142857,29.984472049689444,18.609022556390975,25.931677018633543,0.0,0.0,3.3928571428571423,0.0,1.7857142857142856,2.0,2.0,2.95,2.0,2.5,0.03855050115651503,0.03806981153300171,0.05606886244384398,0.03829750661782381,0.047770691307740795,6.0,3.15,6.95,4.5,6.5
1968,3,6649.0,6508.4,6660.4,6575.0,6655.0,24.0,20.2,28.75,22.0,26.5,0.4517221908526256,0.37845799566362776,0.5501617510592915,0.41316208812157407,0.5035324856982393,7.0,1.3,7.95,4.0,7.5,7.0,1.3,7.95,4.0,7.5,19.0,17.1,20.9,18.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,7.051724137931034,16.333333333333332,8.448275862068964,13.333333333333332,65.51724137931035,42.85919540229885,74.52586206896552,53.59195402298851,70.25862068965517,17.24137931034483,15.112068965517242,28.570402298850574,16.120689655172413,23.20402298850575,0.0,0.0,3.275862068965517,0.0,1.7241379310344827,2.0,2.0,3.9,2.0,3.0,0.038299502106472615,0.03750216371742327,0.07343765532365602,0.037879850322762434,0.05679326695762178,5.0,3.1,6.9,4.0,6.0
1969,3,6745.0,6593.0,6747.85,6665.0,6746.5,23.0,21.1,30.6,22.0,27.0,0.4289444237224916,0.39082326265992573,0.5799528157243381,0.40888065474219376,0.5084225247760951,6.0,2.2,7.9,4.0,7.0,6.0,2.2,7.9,4.0,7.0,19.0,17.1,22.8,18.0,21.0,0.0,0.0,0.0,0.0,0.0,9.523809523809524,6.605222734254992,16.997929606625256,7.987711213517665,13.457556935817806,64.51612903225806,44.530154277699864,75.60675883256528,53.99719495091164,70.35330261136713,19.35483870967742,14.539170506912441,25.750350631136044,16.82027649769585,22.720897615708274,0.0,0.0,3.0645161290322576,0.0,1.6129032258064515,2.0,2.0,3.9,2.0,3.0,0.037929072634174096,0.0370751242482612,0.07276553233368557,0.03747962611527257,0.056264051423390665,6.0,3.15,6.0,4.5,6.0
1970,3,6814.0,6653.45,6814.95,6729.5,6814.5,23.0,23.0,32.5,23.0,28.0,0.42655786350148367,0.4242414096788544,0.6158661067157531,0.4253386772790472,0.5261937809826781,6.0,2.2,7.9,4.0,7.0,6.0,2.2,7.9,4.0,7.0,21.0,17.2,24.8,19.0,23.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,8.715415019762846,16.976284584980235,8.893280632411066,13.24110671936759,60.60606060606061,44.334650856389985,73.24769433465084,52.042160737812914,67.25955204216073,18.181818181818183,17.43083003952569,25.691699604743082,17.786561264822133,22.134387351778656,0.0,0.0,5.757575757575757,0.0,3.0303030303030303,3.0,2.05,3.95,2.5,3.5,0.056893608951261145,0.03788063840441351,0.07331945789563428,0.04688678234765713,0.06553879260619437,6.0,4.1,6.0,5.0,6.0
1971,3,6865.0,6708.25,6891.6,6782.5,6879.0,23.0,23.0,34.4,23.0,29.0,0.423728813559322,0.4216629802674089,0.6511599154790271,0.42264153287936773,0.5434293935170615,6.0,2.2,8.85,4.0,7.5,6.0,2.2,8.85,4.0,7.5,21.0,17.2,25.75,19.0,23.5,0.0,0.0,0.0,0.0,0.0,11.428571428571429,8.832298136645962,17.093167701863354,10.062111801242235,14.409937888198758,60.0,44.30434782608696,73.21739130434781,51.73913043478261,66.95652173913044,17.391304347826086,17.15527950310559,25.652173913043477,17.267080745341616,21.73913043478261,0.0,0.0,5.428571428571429,0.0,2.857142857142857,4.0,2.1,4.0,3.0,4.0,0.07369196757553427,0.03850864529959783,0.0756815669274694,0.055174429535567726,0.07473912512918435,6.0,4.1,6.0,5.0,6.0
1972,3,6923.0,6777.65,6966.7,6846.5,6946.0,24.0,23.05,35.4,23.5,30.0,0.4386766587461159,0.42072923355785696,0.6660016295474752,0.4292306454891375,0.5583213802205156,6.0,3.15,8.85,4.5,7.5,6.0,3.15,8.85,4.5,7.5,20.0,18.1,26.65,19.0,23.5,0.0,0.0,0.0,0.0,0.0,11.11111111111111,8.816425120772946,16.388888888888886,9.903381642512077,13.888888888888888,58.333333333333336,46.45833333333333,73.13405797101449,52.08333333333333,66.1231884057971,19.444444444444446,17.493961352657003,24.72222222222222,18.417874396135268,22.22222222222222,0.0,0.0,5.277777777777778,0.0,2.7777777777777777,4.0,2.1,4.0,3.0,4.0,0.07311277645768598,0.03833349974641048,0.07521872733512534,0.0548078939780673,0.07422117165633828,6.0,4.1,6.95,5.0,6.5
1973,3,6989.0,6839.85,7028.9,6910.5,7010.0,24.0,23.05,35.4,23.5,30.0,0.43431053203040176,0.41862742487581617,0.6620450529074553,0.42605626510693567,0.5541708061762194,6.0,3.15,8.85,4.5,7.5,6.0,3.15,8.85,4.5,7.5,20.0,18.1,26.65,19.0,23.5,0.0,0.0,0.0,0.0,0.0,11.11111111111111,8.816425120772946,16.388888888888886,9.903381642512077,13.888888888888888,58.333333333333336,46.45833333333333,73.13405797101449,52.08333333333333,66.1231884057971,19.444444444444446,17.493961352657003,24.72222222222222,18.417874396135268,22.22222222222222,0.0,0.0,5.277777777777778,0.0,2.7777777777777777,4.0,2.1,4.0,3.0,4.0,0.07238508867173363,0.03813333254439504,0.07476697957869059,0.05435784860471332,0.07363871546486887,6.0,4.1,6.95,5.0,6.5
1974,3,7048.0,6919.75,7079.35,6980.5,7064.5,25.0,22.15,36.4,23.5,31.0,0.4499640028797696,0.401464655266382,0.6736652990695164,0.42443803045167083,0.5677015271901626,6.0,4.1,8.85,5.0,7.5,6.0,4.1,8.85,5.0,7.5,19.0,18.05,27.55,18.5,23.5,0.0,0.0,0.0,0.0,0.0,13.513513513513514,9.312039312039312,15.875675675675675,11.302211302211303,14.756756756756758,56.75675675675676,48.43783783783784,71.92874692874693,52.37837837837838,64.74201474201475,18.91891891891892,18.21867321867322,23.745945945945945,18.550368550368553,21.45945945945946,0.0,0.0,5.135135135135135,0.0,2.7027027027027026,4.0,2.1,4.95,3.0,4.5,0.07199424046076314,0.03805120794325575,0.0915952659318933,0.0541294865041803,0.08231056965609479,6.0,4.1,6.95,5.0,6.5
1975,3,7116.0,6978.25,7145.45,7043.5,7131.5,28.0,22.3,37.5,25.0,33.0,0.5006257822277848,0.40194742977865705,0.6887562385506244,0.44868980725455965,0.5996418118713845,6.0,4.1,8.85,5.0,7.5,6.0,4.1,8.85,5.0,7.5,22.0,18.2,28.65,20.0,25.5,0.0,0.0,0.0,0.0,0.0,13.157894736842104,9.294258373205743,17.62218045112782,11.124401913875598,15.507518796992482,55.26315789473685,43.47744360902255,71.85406698564594,49.060150375939855,63.99521531100479,18.421052631578945,18.193779904306222,28.063909774436087,18.301435406698566,23.496240601503757,0.0,0.0,7.499999999999999,0.0,3.9473684210526314,5.0,2.15,5.0,3.5,5.0,0.08939746111210442,0.03873497675262957,0.09180210324497827,0.06273299565974924,0.0906630622346696,7.0,4.15,7.95,5.5,7.5
1976,3,7161.0,7071.7,7218.0,7114.0,7191.0,30.0,22.4,39.5,26.0,35.0,0.5336179295624333,0.4017033260492683,0.7174643903883198,0.4641891908712938,0.6303792247339525,6.0,4.1,8.85,5.0,7.5,6.0,4.1,8.85,5.0,7.5,24.0,18.3,30.65,21.0,27.5,0.0,0.0,0.0,0.0,0.0,12.5,9.261363636363637,19.625,10.795454545454547,16.25,57.49999999999999,40.875,71.9659090909091,48.75,65.11363636363636,18.181818181818183,17.53409090909091,29.40909090909091,17.840909090909093,24.090909090909093,0.0,0.0,7.125,0.0,3.75,5.0,2.15,5.95,3.5,5.5,0.09089256498818396,0.03863757639224071,0.10593203486627153,0.06338993941137172,0.09880807545033532,7.0,4.15,8.9,5.5,8.0
1977,3,7223.0,7108.05,7274.3,7162.5,7250.0,32.0,22.5,42.45,27.0,37.5,0.5669737774627923,0.4009641283454163,0.7681168888007021,0.4796002779273313,0.6728385729037974,7.0,3.2,8.9,5.0,8.0,7.0,3.2,8.9,5.0,8.0,25.0,19.3,33.55,22.0,29.5,0.0,0.0,0.0,0.0,0.0,11.627906976744185,9.217758985200847,18.39389534883721,10.35940803382664,15.188953488372093,55.81395348837209,38.4156976744186,71.8816067653277,46.656976744186046,64.27061310782241,20.930232558139537,18.31923890063425,33.70276162790697,19.55602536997886,27.65261627906977,0.0,0.0,6.627906976744185,0.0,3.488372093023256,5.0,2.15,5.95,3.5,5.5,0.09054690329590727,0.03840147602591143,0.10551954927535524,0.06310194157485682,0.09842724328509042,9.0,4.25,10.9,6.5,10.0
1978,3,7296.0,7187.7,7342.55,7239.0,7320.5,31.0,23.4,43.35,27.0,37.5,0.5450070323488045,0.41486787867083746,0.7817629869965016,0.47651274093934815,0.669615429531803,6.0,3.15,7.9,4.5,7.0,6.0,3.15,7.9,4.5,7.0,25.0,20.25,35.45,22.5,30.5,0.0,0.0,0.0,0.0,0.0,11.363636363636363,8.829051383399209,18.955278592375368,10.029644268774703,15.359237536656892,56.81818181818182,36.55058651026393,73.05830039525691,46.15102639296188,65.36561264822134,20.454545454545457,17.544466403162055,34.73240469208211,18.922924901185773,27.969208211143695,0.0,0.0,6.477272727272727,0.0,3.4090909090909087,5.0,2.15,5.95,3.5,5.5,0.09025270758122744,0.03821850729674809,0.10472360584319639,0.06286628637886989,0.09786896982436899,9.0,4.25,10.9,6.5,10.0
1979,3,7353.0,7243.75,7383.4,7295.5,7369.0,31.0,25.3,43.35,28.0,37.5,0.5431925705274224,0.4461786828665264,0.7757269637699241,0.49213262965326665,0.6655790932866339,6.0,4.1,7.9,5.0,7.0,6.0,4.1,7.9,5.0,7.0,25.0,21.2,35.45,23.0,30.5,0.0,0.0,0.0,0.0,0.0,11.363636363636363,8.168181818181818,18.955278592375368,9.681818181818182,15.359237536656892,56.81818181818182,36.55058651026393,71.24090909090908,46.15102639296188,64.4090909090909,20.454545454545457,20.022727272727273,34.73240469208211,20.227272727272727,27.969208211143695,0.0,0.0,6.477272727272727,0.0,3.4090909090909087,5.0,2.15,5.95,3.5,5.5,0.08954154727793696,0.03799860171110927,0.10435442097700356,0.062413681190132915,0.09733779659323517,9.0,5.2,10.9,7.0,10.0
